"DateTime","Net APY","Supply APY","Borrow APY","Staking APY"
"2024-01-25 17:00:00",0.09577317664299909,0.00009006602673685385,0.16418173145633308,0.2598648420725953
"2024-01-25 18:00:00",0.09488941276525506,0.000090067766342614,0.16507037631707336,0.2598697213159858
"2024-01-25 19:00:00",0.0949054607711354,0.00009007644633498104,0.16505923156434077,0.2598746158891412
"2024-01-25 20:00:00",0.094895909505234,0.00009007701398317521,0.165073677958561,0.25987951044981183
"2024-01-25 21:00:00",0.09569280344384556,0.00009007852169809442,0.16428167777287775,0.2598844026950252
"2024-01-25 22:00:00",0.0956941647604144,0.0000900802102246147,0.1642851896913249,0.2598892742415147
"2024-01-25 23:00:00",0.09565747054467916,0.0000900337135049594,0.16432670916005582,0.25989414599123
"2024-01-26 00:00:00",0.09515115630505544,0.00009003540482892626,0.16483790731990255,0.25989902822012906
"2024-01-26 01:00:00",0.09515494891671619,0.0000900262284192976,0.1648389937900636,0.2599039164783605
"2024-01-26 02:00:00",0.09454366275052895,0.00008995250647838054,0.16545510028160101,0.25990881052565157
"2024-01-26 03:00:00",0.09399204685414553,0.00008995420642756963,0.1660116297118445,0.25991372235956245
"2024-01-26 04:00:00",0.09394830477362215,0.00008996782809826935,0.1660603095026808,0.25991864644820467
"2024-01-26 05:00:00",0.09408290648979606,0.00008996953156118518,0.16593063082445916,0.25992356778269404
"2024-01-26 06:00:00",0.09400550034541313,0.00008997169631628897,0.16601296087239809,0.25992848952149494
"2024-01-26 07:00:00",0.09401336144107483,0.0000899734005664154,0.16601002506450518,0.2599334131050136
"2024-01-26 08:00:00",0.09404397729935632,0.00009005711413467389,0.1659844162755153,0.25993833646073694
"2024-01-26 09:00:00",0.09264448577966822,0.00009006079200421795,0.16738886590104443,0.25994329088870843
"2024-01-26 10:00:00",0.09230131908761974,0.00009006251360019359,0.16773700337296085,0.2599482599469804
"2024-01-26 11:00:00",0.09197022078833433,0.00009010336999509839,0.16807312209456032,0.25995323951289956
"2024-01-26 12:00:00",0.10870501876246164,0.00009001363338329013,0.16844678454006945,0.2770617896691478
"2024-01-26 13:00:00",0.10954012910925665,0.00009018600592903406,0.1676171572979323,0.2770671004012599
"2024-01-26 14:00:00",0.10960360495235719,0.00009018753263240964,0.16755898049520765,0.27707239791493243
"2024-01-26 15:00:00",0.10957019001221935,0.00009021796536870757,0.16759772383001112,0.27707769587686176
"2024-01-26 16:00:00",0.1096993735170265,0.00009016130604132536,0.16747378113677,0.27708299334775516
"2024-01-26 17:00:00",0.11035627928233555,0.00009016302560971469,0.16682216165463543,0.27708827791136126
"2024-01-26 18:00:00",0.1100731550378091,0.00009016474292573066,0.16711056525810844,0.2770935555529918
"2024-01-26 19:00:00",0.11007808544843048,0.00009017873443112342,0.16711087656836496,0.2770987832823643
"2024-01-26 20:00:00",0.11011797307851742,0.00009034070350139033,0.16707643423449373,0.27710406660950976
"2024-01-26 21:00:00",0.11008801701852461,0.00009033572185761163,0.16711166904160638,0.2771093503382734
"2024-01-26 22:00:00",0.11004761626964144,0.00009085781621370651,0.16715787603635374,0.27711463448978146
"2024-01-26 23:00:00",0.11005799369869662,0.00009093153477250346,0.16715285755373452,0.27711991971765865
"2024-01-27 00:00:00",0.11006099184360685,0.00009093326906974846,0.1671551465296984,0.2771252051042355
"2024-01-27 01:00:00",0.10949425114458386,0.00009074088871910917,0.16772699730426516,0.2771305075601299
"2024-01-27 02:00:00",0.10952476131319705,0.00009071091753773167,0.16770176077546053,0.27713581117111985
"2024-01-27 03:00:00",0.1095510709477911,0.00009071265319320579,0.16768075557106843,0.2771411138656663
"2024-01-27 04:00:00",0.1095486731883831,0.00009071384674352764,0.16768845716835365,0.2771464165099932
"2024-01-27 05:00:00",0.10949532461400513,0.00009072616852941896,0.16774712129116662,0.2771517197366423
"2024-01-27 06:00:00",0.10920738024937657,0.00009098256613172011,0.16804062774908915,0.277157025432334
"2024-01-27 07:00:00",0.10948614104105761,0.00009096078499869877,0.1677671584985305,0.2771623387545894
